# BEAST v1.8.2, r6687
# Generated Thu May 21 17:36:14 CDT 2015 [seed=1432247755311]
state	posterior	prior	likelihood	treeModel.rootHeight	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	birthDeath.sampleProbability	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood	speciation
3044000	-6879.292596980269	15.77621289470315	-6895.068809874972	0.9356720225289662	2.5123304259108723	0.9764480734455487	0.7236072200423451	3.3336814712810456	0.25605651609969693	0.14036356810537964	0.2526073210534593	0.35097259474146425	0.1588407917295151	-6895.068809874972	258.29769627781644
3045000	-6881.185530932851	11.728346184058097	-6892.913877116909	0.9302100235433914	1.311938536066883	0.986317822247653	0.827370932081588	3.3336814712810456	0.25605651609969693	0.14036356810537964	0.2526073210534593	0.35097259474146425	0.1465415677889498	-6892.913877116909	254.2498295671714
3046000	-6888.359076688029	9.608183880778228	-6897.967260568807	0.9746426218878641	0.8250519686341508	0.9900585453307715	0.8945976511799407	3.4008007779645193	0.25605651609969693	0.14036356810537964	0.2526073210534593	0.35097259474146425	0.14317297232505805	-6897.967260568807	252.1523316305669
3047000	-6915.140370184683	-5.303838916215653	-6909.836531268467	1.0729999141971227	1.276291175116231	0.9847839506632838	0.9733720548018726	3.4008007779645193	0.25605651609969693	0.14036356810537964	0.24594423848636687	0.35763567730855667	0.13144793265452634	-6909.836531268467	237.240308833573
3048000	-6905.513100488273	-5.522950936561813	-6899.9901495517115	1.0283626642834045	1.3484141961051186	0.9822025322401371	0.8512360681452557	3.4008007779645193	0.25605651609969693	0.14036356810537964	0.24594423848636687	0.35763567730855667	0.13833261622555731	-6899.9901495517115	237.02119681322685
3049000	-6884.170790768108	2.6941739099760866	-6886.864964678084	0.9066367185418613	2.1770402043865893	0.9788987718313635	0.5965759354908935	3.2450661270617376	0.25605651609969693	0.13811404980964034	0.24819375678210617	0.35763567730855667	0.14615026700846767	-6886.864964678084	245.18542923569618
3050000	-6915.695959901944	-29.87738289180237	-6885.818577010142	1.0805415251425075	2.4610647846076588	0.973552877819638	0.38632677671580684	3.2450661270617376	0.25605651609969693	0.13811404980964034	0.24819375678210617	0.35763567730855667	0.12108509500402899	-6885.818577010142	212.61387243391772
3051000	-6897.14119215996	-2.829165518054509	-6894.3120266419055	0.9762813194845924	1.85753352233708	0.9769678780809191	0.6772812372966106	3.2450661270617376	0.25605651609969693	0.13811404980964034	0.24819375678210617	0.35763567730855667	0.14217951932896558	-6894.3120266419055	239.66208980766558
3052000	-6867.594428643225	21.36680636961853	-6888.961235012844	0.9190907408463561	1.2097898988643783	0.9934851372565048	0.4582139291054343	3.2450661270617376	0.25605651609969693	0.13811404980964034	0.24819375678210617	0.35763567730855667	0.15527810935526903	-6888.961235012844	263.8580616953386
3053000	-6881.626147570652	7.004600733544947	-6888.630748304197	0.9672184350517419	1.3704712327785398	0.993324748393273	0.3976671590824208	3.2450661270617376	0.25605651609969693	0.1414875006445838	0.24819375678210617	0.3542622264736132	0.1448080040861249	-6888.630748304197	249.49585605926504
3054000	-6885.852148301525	9.898283185276483	-6895.750431486801	0.9526760884805604	1.1076900237745584	0.9955577322382179	0.30841431679550685	3.604398838813161	0.25605651609969693	0.1414875006445838	0.24819375678210617	0.3542622264736132	0.13736485287525216	-6895.750431486801	252.50999278290388
3055000	-6896.210265039415	-3.671366497603003	-6892.538898541812	1.0598559968635426	0.6105634076882804	0.9964209592364595	0.37183114748336304	3.2369456245425496	0.25605651609969693	0.1414875006445838	0.24819375678210617	0.3542622264736132	0.13092293818610776	-6892.538898541812	238.81710123911387
3056000	-6906.117802122484	-7.480765971632252	-6898.637036150852	1.0734499630592484	0.3696116173277089	0.9961557481616197	0.6913501920025286	3.2369456245425496	0.25605651609969693	0.1414875006445838	0.24819375678210617	0.3542622264736132	0.13138301150790316	-6898.637036150852	235.00770176508462
3057000	-6892.403414530649	1.282054084951227	-6893.6854686156	0.9937694804400585	0.25648671963185976	0.9961557481616197	0.963188659795062	3.2369456245425496	0.25605651609969693	0.1414875006445838	0.24819375678210617	0.3542622264736132	0.1374573583372208	-6893.6854686156	243.7705218216681
3058000	-6902.302947407501	-7.205773354478623	-6895.097174053022	1.03522162862707	0.43913504930206343	0.9955350354945285	0.8371427031520096	3.2369456245425496	0.25605651609969693	0.1414875006445838	0.24819375678210617	0.3542622264736132	0.13429110823886858	-6895.097174053022	235.28269438223825
3059000	-6911.219235652424	-11.219228890663715	-6900.00000676176	1.0306415759838168	0.3099587074548408	0.9954596714528483	0.9532666840088696	3.586111702291477	0.2700660534653853	0.12747796327889543	0.24819375678210617	0.3542622264736132	0.12969001989912401	-6900.00000676176	231.38648399952663
3060000	-6907.601966073155	1.2307610158040347	-6908.8327270889595	0.9385450998837113	0.529756344063724	0.9945865610867343	0.7053247961259476	3.586111702291477	0.2700660534653853	0.12747796327889543	0.24819375678210617	0.3542622264736132	0.1406542243851747	-6908.8327270889595	243.83647390599438
3061000	-6891.3577092174355	9.264567292471298	-6900.622276509906	0.9110602512954326	0.7500723300975278	0.9933008795314079	0.7701583480274795	3.586111702291477	0.2700660534653853	0.12747796327889543	0.24819375678210617	0.3542622264736132	0.1522410646930217	-6900.622276509906	251.87028018266165
3062000	-6915.755999622607	-10.582479298170824	-6905.173520324436	1.0367972043989735	1.5841184008851474	0.9747633602430515	0.9901050603971578	3.586111702291477	0.2700660534653853	0.12747796327889543	0.24819375678210617	0.3542622264736132	0.13510585307382322	-6905.173520324436	232.02323359201952
3063000	-6900.4876377479	-1.5723546225172527	-6898.915283125383	0.9613606015015562	2.6127117467387886	0.9626720764466699	0.8307834973659145	3.586111702291477	0.2700660534653853	0.12747796327889543	0.24819375678210617	0.3542622264736132	0.1507479506319356	-6898.915283125383	241.0333582676731
3064000	-6903.309888569268	-3.953093694133969	-6899.356794875134	0.9897749137068248	2.298851474139532	0.9669388716609361	0.8327244744293613	3.586111702291477	0.2700660534653853	0.12747796327889543	0.24819375678210617	0.3542622264736132	0.13819978636013935	-6899.356794875134	238.65261919605638
3065000	-6890.014527411333	11.433644722065111	-6901.448172133398	0.9141794268151079	1.9147372295281468	0.9842156856517653	0.6523258186810146	3.586111702291477	0.2700660534653853	0.12747796327889543	0.24819375678210617	0.3542622264736132	0.16339629445579915	-6901.448172133398	254.03935761225546
3066000	-6892.039606338361	8.556612494561563	-6900.596218832923	0.9290796664195441	1.749705890081792	0.9743194792434944	0.894129097154523	3.7008616421195195	0.2700660534653853	0.12747796327889543	0.24819375678210617	0.3542622264736132	0.1550718487613404	-6900.596218832923	251.19972518683372
3067000	-6916.205867506119	-19.58568114785058	-6896.620186358268	1.0887464126635802	1.3774073476368318	0.9770699845143613	0.9294356709204112	3.7008616421195195	0.2700660534653853	0.12747796327889543	0.24819375678210617	0.3542622264736132	0.12249499702695095	-6896.620186358268	223.05743154442158
3068000	-6912.657378664106	-11.247099768039334	-6901.410278896066	0.9641338050006554	1.5403515416447955	0.9690352421831231	0.8484229884864706	3.7008616421195195	0.2700660534653853	0.13075190621584687	0.24491981384515474	0.3542622264736132	0.13657379690240126	-6901.410278896066	231.39601292423282
3069000	-6930.465570190216	-20.374468525062724	-6910.091101665153	0.9714749945572032	2.034445262041634	0.99030773125358	0.2903631703775461	3.412711700491379	0.2700660534653853	0.13075190621584687	0.24491981384515474	0.3542622264736132	0.1413028604393204	-6910.091101665153	222.17368065441892
3070000	-6916.937474194151	-6.829759778999119	-6910.107714415152	0.939837019079364	1.1805530038145262	0.99030773125358	0.5260339210549048	3.412711700491379	0.2700660534653853	0.13075190621584687	0.22329459577882557	0.3758874445399424	0.1411490876093138	-6910.107714415152	235.71838940048252
3071000	-6919.37686557722	-7.320971983938932	-6912.055893593281	0.9886923619001564	0.9362335063388418	0.9911136600191655	0.6116570922125844	3.412711700491379	0.2700660534653853	0.13075190621584687	0.22329459577882557	0.3758874445399424	0.14079196845108177	-6912.055893593281	235.2271771955427
3072000	-6897.746557527434	4.362341436478971	-6902.108898963913	0.957542480895722	0.6855233620282336	0.9906420471770266	0.853633270238942	3.7732697319216557	0.26809755408142694	0.13075190621584687	0.22526309516278398	0.3758874445399424	0.14193419670601748	-6902.108898963913	247.02877699210862
3073000	-6902.247759399514	-4.846735331735459	-6897.401024067778	0.9745738328912711	0.9278256221646523	0.991315239806763	0.5542461811026828	3.7732697319216557	0.26809755408142694	0.13075190621584687	0.22526309516278398	0.3758874445399424	0.13924847993580677	-6897.401024067778	237.8197002238942
3074000	-6892.466586549153	6.04364664093481	-6898.510233190088	0.906486868739955	0.7124005566270342	0.9881879790215067	0.9636138642261363	3.7732697319216557	0.26809755408142694	0.13075190621584687	0.22526309516278398	0.3758874445399424	0.15487461317254095	-6898.510233190088	248.71008219656446
3075000	-6915.4490101198335	-2.4635076268315856	-6912.985502493002	0.9571368307747882	1.0119291249931608	0.9844496505939674	0.854000037885927	3.7732697319216557	0.26809755408142694	0.13075190621584687	0.22526309516278398	0.3758874445399424	0.14000730677125678	-6912.985502493002	240.20292792879806
3076000	-6907.584860311121	6.425647961892139	-6914.010508273013	0.9184754137763387	1.482765984166356	0.9875348873123827	0.582180932391764	3.7732697319216557	0.26809755408142694	0.13075190621584687	0.22526309516278398	0.3758874445399424	0.15172117645567165	-6914.010508273013	249.0920835175218
3077000	-6911.50603721045	-6.698908162600361	-6904.807129047849	1.081806432458883	1.8245825127163	0.9714127473319143	0.8247192971992469	3.7732697319216557	0.26809755408142694	0.13318402048158604	0.22526309516278398	0.3734553302742032	0.13040289590319035	-6904.807129047849	235.9675273930293
3078000	-6891.799527282827	18.644619626076036	-6910.444146908902	0.9042771662021993	1.3082714647353815	0.9865325362310738	0.7359968919892182	3.7732697319216557	0.2531128185819922	0.13318402048158604	0.2402478306622187	0.3734553302742032	0.17254920516676114	-6910.444146908902	261.3110551817057
3079000	-6904.469134944242	-0.047431644424392516	-6904.421703299818	0.9114698087851467	0.8925833567087975	0.9876799908720381	0.6638981691866609	3.4490765581000886	0.2599226404181667	0.12637419864541155	0.2402478306622187	0.3734553302742032	0.15201030140943697	-6904.421703299818	242.51289613334887
3080000	-6908.085260699837	-7.602363249526491	-6900.482897450311	1.016682706359516	1.9462882551740657	0.9848858920086443	0.4210513048094588	3.4490765581000886	0.2599226404181667	0.12637419864541155	0.2402478306622187	0.3734553302742032	0.13492156189441482	-6900.482897450311	234.95796452824678
3081000	-6896.846090108581	12.273105436659108	-6909.1191955452405	0.9331722941119378	1.0990199045781488	0.9892753969964071	0.7350657122025668	3.4490765581000886	0.2599226404181667	0.12637419864541155	0.2402478306622187	0.3734553302742032	0.15093220943205912	-6909.1191955452405	254.83343321443238
3082000	-6895.15934237562	3.7215060640130275	-6898.880848439633	1.0274738844509195	1.4457695523921448	0.9797797576988089	0.9404139071844059	3.4490765581000886	0.2599226404181667	0.12637419864541155	0.2402478306622187	0.3734553302742032	0.136736059580231	-6898.880848439633	246.2818338417863
3083000	-6898.156671773797	5.6543333498515835	-6903.811005123648	1.039565835638984	1.6556101000881351	0.986385180854031	0.6386129507467792	3.4490765581000886	0.2599226404181667	0.12637419864541155	0.2402478306622187	0.3734553302742032	0.1414492420844023	-6903.811005123648	248.21466112762485
3084000	-6901.22603808113	0.7278563471024313	-6901.953894428233	1.0304193541516247	1.37721170997081	0.9886224813888035	0.6183282072110917	3.4490765581000886	0.259973387625373	0.12637419864541155	0.2402478306622187	0.3734045830669969	0.13796487834709226	-6901.953894428233	243.2881841248757
3085000	-6884.290202361105	5.615974378848904	-6889.9061767399535	1.0468809295169008	0.5912761514952071	0.9961412112381502	0.44152376390428133	3.4490765581000886	0.259973387625373	0.1346609151524178	0.23196111415521245	0.3734045830669969	0.14142121908308292	-6889.9061767399535	248.17630215662217
3086000	-6880.118478495852	9.085907845074871	-6889.204386340927	1.0520820728423808	0.6115559593323054	0.9961412112381502	0.777920048581992	3.4490765581000886	0.259973387625373	0.1326269840837288	0.23196111415521245	0.3754385141356859	0.13602302808171673	-6889.204386340927	251.64623562284814
3087000	-6865.8189215509765	25.17891932004946	-6890.997840871026	0.988341927321419	0.592154744173903	0.996502250890353	0.48112158616187806	3.4490765581000886	0.259973387625373	0.13704830189295464	0.23196111415521245	0.3710171963264601	0.15169099104999892	-6890.997840871026	267.7392470978227
3088000	-6898.250170795545	-0.3315445770695078	-6897.918626218476	0.9969890165447984	1.3443693311505873	0.9938195021329906	0.4275967773209191	3.4490765581000886	0.259973387625373	0.13704830189295464	0.23196111415521245	0.3710171963264601	0.13465921943131598	-6897.918626218476	242.22878320070376
3089000	-6884.820490972658	4.373063487614445	-6889.193554460273	0.9824465169768566	1.5189630779651844	0.9901035172548532	0.5532878143199657	3.4490765581000886	0.259973387625373	0.13704830189295464	0.23196111415521245	0.3710171963264601	0.14087190854388082	-6889.193554460273	246.9333912653877
3090000	-6888.2453475062375	4.389067511385122	-6892.634415017623	1.0602776791433295	1.3183896862228466	0.9899767166528217	0.5485279540623097	3.3995084855864675	0.259973387625373	0.13704830189295464	0.23196111415521245	0.3710171963264601	0.13431360147388424	-6892.634415017623	246.93278074937734
3091000	-6900.55186641019	-1.8580602724657922	-6898.693806137724	1.0243878765355918	1.8248756348730244	0.9908527714474774	0.29739776352199604	3.0555546910065656	0.259973387625373	0.13704830189295464	0.23196111415521245	0.3710171963264601	0.1353363489294022	-6898.693806137724	240.56735737936205
3092000	-6887.597734269766	7.04633154792927	-6894.644065817695	0.9766376135023831	1.0845602745407896	0.9885959128489112	0.7464728271429754	3.6151946958074834	0.259973387625373	0.13704830189295464	0.23196111415521245	0.3710171963264601	0.1440773201223688	-6894.644065817695	249.6615747809595
3093000	-6908.401169536601	-5.479323524840993	-6902.92184601176	1.0942170127382935	0.23177123637280256	0.9954319665196213	0.9568750809600892	3.6151946958074834	0.259973387625373	0.13704830189295464	0.23196111415521245	0.3710171963264601	0.1286385201646698	-6902.92184601176	237.13591970818925
3094000	-6898.187782756064	4.751030649369568	-6902.938813405433	0.9456695359350104	0.5853108369177954	0.9959205120897539	0.6240519427230121	3.3591933712021915	0.259973387625373	0.13704830189295464	0.23196111415521245	0.3710171963264601	0.13982500548101326	-6902.938813405433	247.28115198652003
3095000	-6897.2596830153425	5.831886158256282	-6903.091569173599	1.0520121954948027	0.3155893666936457	0.9965922920177784	0.958606678745607	3.3591933712021915	0.259973387625373	0.13704830189295464	0.23196111415521245	0.3710171963264601	0.14454323824176568	-6903.091569173599	248.36200749540674
3096000	-6896.50504300273	4.352841261442364	-6900.857884264173	1.0978658095559446	0.7652522306507693	0.9963735184301199	0.43164105894192234	3.3591933712021915	0.259973387625373	0.13704830189295464	0.23196111415521245	0.3710171963264601	0.13164865902328	-6900.857884264173	246.88296259859283
3097000	-6873.952136857278	21.09806090271863	-6895.050197759996	0.9002575771397819	0.6460837771513215	0.9963735184301199	0.4669698809241196	3.3591933712021915	0.259973387625373	0.13704830189295464	0.23196111415521245	0.3710171963264601	0.1476530128818434	-6895.050197759996	263.6281822398691
3098000	-6894.290565072654	-5.292232162365707	-6888.998332910289	1.0631673437826286	1.1377266817122746	0.9945427156883182	0.47572956063090993	3.3591933712021915	0.259973387625373	0.13704830189295464	0.23196111415521245	0.3710171963264601	0.12908743336479012	-6888.998332910289	237.23788917478475
3099000	-6899.394421508397	8.930066288519583	-6908.324487796916	1.0217642142130527	1.0436120861864497	0.9945427156883182	0.415587698974699	3.3591933712021915	0.259973387625373	0.13704830189295464	0.23196111415521245	0.3710171963264601	0.14544696363538712	-6908.324487796916	251.46018762567005
3100000	-6901.777544661626	4.63116706727871	-6906.408711728905	0.9824419146989841	0.9199478285224335	0.9945427156883182	0.4139242585086307	3.3591933712021915	0.259973387625373	0.13704830189295464	0.23196111415521245	0.3710171963264601	0.13304471606468626	-6906.408711728905	247.16128840442917
3101000	-6888.522703017977	14.66231826039322	-6903.18502127837	0.914342253973512	1.2980535728657745	0.9948481463251071	0.31544393403313287	3.55232795782223	0.259973387625373	0.13704830189295464	0.23196111415521245	0.3710171963264601	0.1634308749359215	-6903.18502127837	257.2569160111021
3102000	-6882.638045195426	16.895238434623167	-6899.533283630049	0.9690484228990085	2.008040374845155	0.9933055962727967	0.34464577532548124	3.55232795782223	0.259973387625373	0.13704830189295464	0.23196111415521245	0.3710171963264601	0.14681895641355674	-6899.533283630049	259.489836185332
3103000	-6899.600057313668	-7.752101419018146	-6891.84795589465	0.980855106404021	0.9725201990669216	0.9833416624128052	0.9137268866808673	3.55232795782223	0.259973387625373	0.13704830189295464	0.23196111415521245	0.3710171963264601	0.1392998924905768	-6891.84795589465	234.8424963316907
3104000	-6889.010873560732	1.7994162013606	-6890.810289762092	0.9249654338319218	2.1487187113833186	0.9823324493210766	0.605267275527899	3.2153777871320877	0.259973387625373	0.13704830189295464	0.23196111415521245	0.3710171963264601	0.14363429925046228	-6890.810289762092	244.28046574842122
3105000	-6889.370794571075	0.7048392318908157	-6890.075633802966	1.0222779091128578	1.6866334692496026	0.9805344257568572	0.8978828449627781	3.2153777871320877	0.259973387625373	0.13704830189295464	0.23196111415521245	0.3710171963264601	0.13447150718234727	-6890.075633802966	243.18588877895144
3106000	-6896.386411885015	-7.433888216109921	-6888.952523668905	1.0617049885134724	0.9303472804854551	0.9880842158620669	0.7817256345922478	3.2153777871320877	0.28207767781814974	0.13704830189295464	0.23196111415521245	0.3489129061336833	0.12879450869811337	-6888.952523668905	235.0471613309507
3107000	-6907.096835760674	-8.044887079437672	-6899.051948681236	1.0925815741283111	1.122630109536085	0.9890352936088455	0.7585018421834991	3.2153777871320877	0.28207767781814974	0.13704830189295464	0.23196111415521245	0.3489129061336833	0.12297491235201234	-6899.051948681236	234.43616246762295
3108000	-6892.124950252652	3.314154099535415	-6895.439104352187	1.0069470876696256	1.2606651251995453	0.9868006069145953	0.7008772299032067	3.2153777871320877	0.28207767781814974	0.13704830189295464	0.23196111415521245	0.3489129061336833	0.14415174962924593	-6895.439104352187	245.79520364659604
3109000	-6888.483622581065	-0.3170096014396506	-6888.166612979625	1.0589091530773571	1.169162111250549	0.9870051022027221	0.9854189535850253	3.2153777871320877	0.28207767781814974	0.13704830189295464	0.2370533763203721	0.34382064396852363	0.14283791260218512	-6888.166612979625	242.16403994562097
3110000	-6887.885637778213	5.580818727025218	-6893.466456505238	0.9716785644529286	1.2103098037853013	0.9807449889888754	0.964422875705434	3.475481614901562	0.28207767781814974	0.13704830189295464	0.2370533763203721	0.34382064396852363	0.14347592522216335	-6893.466456505238	248.14995384345406
3111000	-6888.035414800485	10.042331858647572	-6898.077746659133	1.0226634074440564	1.0603050153738385	0.9896127211275307	0.8046118358461792	3.475481614901562	0.28207767781814974	0.13704830189295464	0.2370533763203721	0.34382064396852363	0.14099917663300054	-6898.077746659133	252.6114669750764
3112000	-6912.72823969013	-11.796796111254707	-6900.931443578876	1.081613936208001	1.0761887111337212	0.9870090585866289	0.748523562106687	3.475481614901562	0.28207767781814974	0.13704830189295464	0.2370533763203721	0.34382064396852363	0.12456759704388716	-6900.931443578876	230.77233900517413
3113000	-6897.615230857174	2.471404131934719	-6900.0866349891085	0.9939123814967226	0.5982910557255878	0.9941985842818012	0.9438674228276709	3.475481614901562	0.2622666435619846	0.13704830189295464	0.25686441057653725	0.34382064396852363	0.13761353151052647	-6900.0866349891085	245.04053924836356
3114000	-6909.651963858503	-8.546329954905985	-6901.105633903598	1.073640686557003	0.5677187521997417	0.991997322928393	0.9743336536931201	3.475481614901562	0.2622666435619846	0.13704830189295464	0.25686441057653725	0.34382064396852363	0.12291831506545119	-6901.105633903598	234.02280516152285
3115000	-6889.030821308905	-3.8898970527705785	-6885.140924256134	0.9578555532304189	0.6771269003009103	0.995560791850708	0.6629608164302678	3.475481614901562	0.2622666435619846	0.13704830189295464	0.25686441057653725	0.34382064396852363	0.13635573564110753	-6885.140924256134	238.67923806365826
3116000	-6878.225733607927	13.616307977245668	-6891.842041585173	1.0043182142853544	0.3560231511146595	0.9962509887005496	0.9077358832815503	3.475481614901562	0.2622666435619846	0.13704830189295464	0.25686441057653725	0.34382064396852363	0.14920616215878316	-6891.842041585173	256.1854430936745
3117000	-6890.119190330685	2.8970829900666786	-6893.016273320752	1.0508131221039854	0.24418346906315924	0.9962509887005496	0.9116520182242638	3.475481614901562	0.2622666435619846	0.13704830189295464	0.2372824343452998	0.36340262019976105	0.14477396059118633	-6893.016273320752	245.46621810649552
3118000	-6902.920957648291	2.4655913874095745	-6905.3865490357	0.9848902573499738	0.36427374715696104	0.9962509887005496	0.6300214066199689	3.475481614901562	0.2622666435619846	0.13704830189295464	0.2372824343452998	0.36340262019976105	0.1320098320145815	-6905.3865490357	245.0347265038384
3119000	-6899.6752341668725	-0.9651176894076059	-6898.710116477465	1.0994769327205358	0.3481177131110114	0.9963526767635895	0.9478090227102611	3.475481614901562	0.2622666435619846	0.13704830189295464	0.2372824343452998	0.36340262019976105	0.132499058320867	-6898.710116477465	241.60401742702123
3120000	-6907.250125821306	-12.419035248468532	-6894.831090572838	1.0462397704712822	0.784308322211575	0.9968154998313806	0.2676090257469715	3.475481614901562	0.2622666435619846	0.13704830189295464	0.2372824343452998	0.36340262019976105	0.12936993345773565	-6894.831090572838	230.1500998679603
3121000	-6905.03739356464	-7.2309197483793355	-6897.806473816261	1.0124958901536703	0.34368719454791286	0.9968273022315587	0.7111688941145732	3.475481614901562	0.2568941103078606	0.14242083514707865	0.2372824343452998	0.36340262019976105	0.13913476214061107	-6897.806473816261	235.3382153680495
3122000	-6911.1535464580875	-3.989201675178066	-6907.164344782909	0.9492076680706529	0.7548878775292454	0.9917849273067747	0.8616958230660388	3.475481614901562	0.2568941103078606	0.14242083514707865	0.2372824343452998	0.36340262019976105	0.13037101521910613	-6907.164344782909	238.57993344125077
3123000	-6911.251336010012	-11.71815370026414	-6899.533182309748	1.081011023130951	0.9065722927336248	0.9904336809771563	0.8157045811452739	3.529435441646379	0.26511842845031763	0.14242083514707865	0.2372824343452998	0.355178302057304	0.1349898319289735	-6899.533182309748	230.86888492815385
3124000	-6915.874855964495	-9.475445079814534	-6906.39941088468	1.0633100215833102	0.8732972276505866	0.9926504136660155	0.6090731000966386	3.485197985335903	0.26511842845031763	0.14242083514707865	0.2372824343452998	0.355178302057304	0.12522585587526722	-6906.39941088468	233.09692338282562
3125000	-6913.314433351915	0.2807125415281462	-6913.595145893443	0.9752122092091876	1.2601795410954002	0.9867011103022972	0.6664651525738565	3.485197985335903	0.26511842845031763	0.14242083514707865	0.2372824343452998	0.355178302057304	0.13470175240394297	-6913.595145893443	242.8530810041683
3126000	-6932.5637220877015	-17.173204481175134	-6915.390517606526	1.0732047705906775	0.6506215291375987	0.9901224952524396	0.7833131388835223	3.485197985335903	0.26511842845031763	0.14242083514707865	0.2372824343452998	0.355178302057304	0.1198723778518533	-6915.390517606526	225.39916398146502
3127000	-6921.89317667652	-13.582180208928378	-6908.310996467591	1.0515934400835782	0.8841767657011501	0.993359292851736	0.5622549759074912	3.485197985335903	0.26511842845031763	0.14073083920641616	0.2372824343452998	0.3568682979979665	0.12532371782547125	-6908.310996467591	228.99018825371178
3128000	-6908.259660515939	-3.9564316627728147	-6904.303228853166	0.9669828872405448	1.0170235686272784	0.993359292851736	0.6727942077623558	3.485197985335903	0.26511842845031763	0.14073083920641616	0.2372824343452998	0.3568682979979665	0.13926602096645394	-6904.303228853166	238.61593679986734
3129000	-6898.116237886563	2.935214079046375	-6901.051451965609	1.0612537530450408	0.833120249857188	0.993359292851736	0.5917323228618837	3.485197985335903	0.26511842845031763	0.12653698933171365	0.25147628422000234	0.3568682979979665	0.13792307810706045	-6901.051451965609	245.50758254168653
3130000	-6884.966522601355	1.0741277035391192	-6886.040650304894	0.9658746578534568	0.8220607572472481	0.9915592051776999	0.7663978955011442	3.485197985335903	0.26511842845031763	0.12653698933171365	0.25147628422000234	0.3568682979979665	0.14227385311415794	-6886.040650304894	243.64649616617928
3131000	-6908.079351950238	-12.954961271702217	-6895.124390678536	1.0757858841166514	0.6053916240845316	0.9938738889591934	0.7743629886542084	3.485197985335903	0.26511842845031763	0.12653698933171365	0.25147628422000234	0.3568682979979665	0.1282550342192866	-6895.124390678536	229.61740719093794
3132000	-6887.806318888061	12.349407750486051	-6900.155726638546	0.9507320254732571	0.7749499327805507	0.9920184167481662	0.8066926790136004	3.485197985335903	0.26511842845031763	0.14162650600371332	0.23638676754800267	0.3568682979979665	0.15083950355679424	-6900.155726638546	254.9217762131262
3133000	-6895.816697106475	-3.0893608297740798	-6892.727336276701	1.0132064900343338	1.725265267507177	0.9874468365722852	0.40988775922902976	3.485197985335903	0.26511842845031763	0.14162650600371332	0.23638676754800267	0.3568682979979665	0.14455900158314589	-6892.727336276701	239.48300763286608
3134000	-6912.835993596165	-14.317947007084172	-6898.518046589081	1.0779432372562352	1.0210146430267375	0.9850947985028987	0.8467012641918663	3.485197985335903	0.26511842845031763	0.14162650600371332	0.23638676754800267	0.3568682979979665	0.12182949713840764	-6898.518046589081	228.25442145555598
3135000	-6882.556521997596	10.991800075237279	-6893.548322072833	0.9485651368797352	1.3271308425356203	0.9860448173817757	0.6766790770745891	3.485197985335903	0.26511842845031763	0.14162650600371332	0.23638676754800267	0.3568682979979665	0.15233893144811447	-6893.548322072833	253.56416853787744
3136000	-6903.628822898638	5.231420832114225	-6908.860243730752	0.9268391845447614	1.7152449262983538	0.9847084683406505	0.6518166242111619	3.485197985335903	0.26511842845031763	0.14162650600371332	0.23638676754800267	0.3568682979979665	0.14356576039112706	-6908.860243730752	247.80378929475438
3137000	-6935.296093684803	-26.67924584935122	-6908.616847835452	1.075703389004635	1.9146657325881726	0.9916038202008477	0.1888780595541316	3.485197985335903	0.26511842845031763	0.14162650600371332	0.23638676754800267	0.3568682979979665	0.12364450356623374	-6908.616847835452	215.89312261328894
3138000	-6929.75238119374	-20.515953783024912	-6909.236427410715	1.0377684016718582	1.1784605969760673	0.9913580432859578	0.3942919048230271	3.485197985335903	0.26511842845031763	0.14162650600371332	0.23638676754800267	0.3568682979979665	0.12876575333307833	-6909.236427410715	222.05641467961524
3139000	-6929.864786782219	-22.038240194154582	-6907.826546588065	1.0637974138831352	1.5165272076538434	0.9862735363256491	0.5058503844771294	3.485197985335903	0.26511842845031763	0.14162650600371332	0.23638676754800267	0.3568682979979665	0.13004940891888506	-6907.826546588065	220.53412826848557
3140000	-6907.126627442301	-1.3400819358986098	-6905.786545506402	0.9814916870721637	1.7608511172987051	0.9748037583878456	0.712613241388995	3.871947738419592	0.26511842845031763	0.14162650600371332	0.23638676754800267	0.3568682979979665	0.1534202039198604	-6905.786545506402	241.3578009095381
3141000	-6902.118265885814	3.164327372384122	-6905.282593258198	0.9248225419510728	1.756788773228034	0.975169279690192	0.9172947454005166	3.871947738419592	0.26511842845031763	0.14162650600371332	0.23638676754800267	0.3568682979979665	0.1552472028607331	-6905.282593258198	245.86221021782083
3142000	-6922.585112447172	-22.29327960206973	-6900.291832845102	1.0273207919423148	1.6914536697453217	0.9796129000572671	0.9436057476449156	3.871947738419592	0.27982795982804065	0.14162650600371332	0.22167723617027962	0.3568682979979665	0.12886184460703068	-6900.291832845102	220.40460324336698
3143000	-6914.371722327988	-9.871167163038052	-6904.50055516495	1.0037308651215955	1.1665543438695483	0.9862524506150666	0.7446793116568076	3.871947738419592	0.27982795982804065	0.14162650600371332	0.22167723617027962	0.3568682979979665	0.14404968172126695	-6904.50055516495	232.82671568239866
3144000	-6944.580606696498	-30.80083757828396	-6913.779769118214	1.0743509404339768	1.368473523893202	0.9894342556229296	0.5567853542692203	3.871947738419592	0.27982795982804065	0.14162650600371332	0.22167723617027962	0.3568682979979665	0.11542992834802006	-6913.779769118214	211.89704526715275
